Year,County Name,Population
2005,Lewis,513
2003,Rest of State,1381038
2003,Rest of State,155956
2003,Rest of State,63269
2003,Rest of State,143804
2003,Rest of State,863152
2003,Rest of State,680308
2003,Rest of State,76405
2003,Rest of State,30476
2003,Rest of State,75963
2003,Rest of State,880915
2003,Rest of State,700730
2003,Rest of State,79551
2003,Rest of State,32793
2003,Rest of State,67841
2003,Rest of State,1646455
2003,Rest of State,1390225
2003,Rest of State,117759
2003,Rest of State,51280
2003,Rest of State,87191
2003,Rest of State,810069
2003,Rest of State,685797
2003,Rest of State,55638
2003,Rest of State,24706
2003,Rest of State,43928
2003,Rest of State,836386
2003,Rest of State,704428
2003,Rest of State,62121
2003,Rest of State,26574
2003,Rest of State,43263
2003,Rest of State,1161281
2003,Rest of State,1007452
2003,Rest of State,76237
2003,Rest of State,31318
2003,Rest of State,46274
2003,Rest of State,557708
2003,Rest of State,486576
2003,Rest of State,33776
2003,Rest of State,15243
2003,Rest of State,22113
2003,Rest of State,603573
2003,Rest of State,520876
2003,Rest of State,42461
2003,Rest of State,16075
2003,Rest of State,24161
2003,Rest of State,753860
2003,Rest of State,670302
2003,Rest of State,44844
2003,Rest of State,15229
2003,Rest of State,23485
2003,Rest of State,342208
2003,Rest of State,305700
2003,Rest of State,18919
2003,Rest of State,7249
2003,Rest of State,10340
2003,Rest of State,411652
2003,Rest of State,364602
2003,Rest of State,25925
2003,Cattaraugus,4589
2003,Rest of State,7980
2003,Rest of State,13145
2003,Rest of State,559454
2003,Rest of State,518785
2003,Rest of State,23033
2003,Rest of State,6619
2003,Rest of State,11017
2003,Rest of State,223321
2003,Rest of State,207837
2003,Rest of State,8509
2003,Rest of State,2732
2003,Rest of State,4243
2003,Rest of State,336133
2003,Rest of State,310948
2003,Rest of State,14524
2003,Rest of State,3887
2003,Rest of State,6774
2003,Rest of State,207615
2003,Rest of State,194345
2003,Rest of State,7381
2003,Rest of State,2094
2003,Rest of State,3795
2003,Rest of State,61488
2003,Rest of State,57544
2003,Rest of State,2028
2003,Rest of State,758
2003,Rest of State,1158
2003,Rest of State,146127
2003,Rest of State,136801
2003,Rest of State,5353
2003,Rest of State,1336
2003,Rest of State,2637
2003,Albany,297845
2003,Albany,238517
2003,Albany,36205
2003,Albany,11952
2003,Albany,11171
2003,Albany,142992
2003,Albany,114310
2003,Albany,17290
2003,Albany,5797
2003,Albany,5595
2003,Albany,154853
2003,Albany,124207
2003,Albany,18915
2003,Albany,6155
2003,Albany,5576
2003,Albany,3213
2003,Albany,2248
2003,Albany,642
2003,Albany,153
2003,Albany,170
2003,Albany,1625
2003,Albany,1148
2003,Albany,318
2003,Albany,65
2003,Albany,94
2003,Albany,1588
2003,Albany,1100
2003,Albany,324
2003,Albany,88
2003,Albany,76
2003,Albany,29498
2003,Albany,20603
2003,Albany,5675
2003,Albany,1391
2003,Albany,1829
2003,Albany,15167
2003,Albany,10567
2003,Albany,2953
2003,Albany,668
2003,Albany,979
2003,Albany,14331
2003,Albany,10036
2003,Albany,2722
2003,Albany,723
2003,Albany,850
2003,Albany,41986
2003,Albany,31063
2003,Albany,6934
2003,Albany,1680
2003,Albany,2309
2003,Albany,21420
2003,Albany,15857
2003,Albany,3511
2003,Albany,870
2003,Albany,1182
2003,Albany,20566
2003,Albany,15206
2003,Albany,3423
2003,Albany,810
2003,Albany,1127
2003,Albany,22800
2003,Albany,17272
2003,Albany,3127
2003,Albany,1195
2003,Albany,1206
2003,Albany,11300
2003,Albany,8755
2003,Albany,1426
2003,Albany,545
2003,Albany,574
2003,Albany,11500
2003,Albany,8517
2003,Albany,1701
2003,Albany,650
2003,Albany,632
2003,Albany,40509
2003,Albany,29913
2003,Albany,5560
2003,Albany,2933
2003,Albany,2103
2003,Albany,19868
2003,Albany,14935
2003,Albany,2517
2003,Albany,1397
2003,Albany,1019
2003,Albany,20641
2003,Albany,14978
2003,Albany,3043
2003,Albany,1536
2003,Albany,1084
2003,Albany,44125
2003,Albany,35131
2003,Albany,5450
2003,Albany,1931
2003,Albany,1613
2003,Albany,21499
2003,Albany,17125
2003,Albany,2586
2003,Albany,969
2003,Albany,819
2003,Albany,22626
2003,Albany,18006
2003,Albany,2864
2003,Albany,962
2003,Albany,794
2003,Albany,44218
2003,Albany,37954
2003,Albany,4049
2003,Albany,1253
2003,Albany,962
2003,Albany,21493
2003,Albany,18446
2003,Albany,1954
2003,Albany,602
2003,Albany,491
2003,Albany,22725
2003,Albany,19508
2003,Albany,2095
2003,Albany,651
2003,Albany,471
2003,Albany,29700
2003,Albany,26103
2003,Albany,2333
2003,Albany,745
2003,Albany,519
2003,Albany,14150
2003,Albany,12469
2003,Albany,1065
2003,Albany,355
2003,Albany,261
2003,Albany,15550
2003,Albany,13634
2003,Albany,1268
2003,Albany,390
2003,Albany,258
2003,Albany,19406
2003,Albany,17237
2003,Albany,1478
2003,Albany,446
2003,Albany,245
2003,Albany,8541
2003,Albany,7593
2003,Albany,629
2003,Albany,226
2003,Albany,93
2003,Albany,10865
2003,Albany,9644
2003,Albany,849
2003,Albany,220
2003,Albany,152
2003,Albany,16076
2003,Albany,15008
2003,Albany,734
2003,Albany,169
2003,Albany,165
2003,Albany,6197
2003,Albany,5790
2003,Albany,263
2003,Albany,74
2003,Albany,70
2003,Albany,9879
2003,Albany,9218
2003,Albany,471
2003,Albany,95
2003,Albany,95
2003,Albany,6314
2003,Albany,5985
2003,Albany,223
2003,Albany,56
2003,Albany,50
2003,Albany,1732
2003,Albany,1625
2003,Albany,68
2003,Albany,26
2003,Albany,13
2003,Albany,4582
2003,Albany,4360
2003,Albany,155
2003,Albany,30
2003,Albany,37
2003,Allegany,50562
2003,Allegany,48842
2003,Allegany,521
2003,Allegany,607
2003,Allegany,592
2003,Allegany,25265
2003,Allegany,24333
2003,Allegany,297
2003,Allegany,327
2003,Allegany,308
2003,Allegany,25297
2003,Allegany,24509
2003,Allegany,224
2003,Allegany,280
2003,Allegany,284
2003,Allegany,504
2003,Allegany,483
2003,Allegany,10
2003,Allegany,5
2003,Allegany,6
2003,Allegany,268
2003,Allegany,256
2003,Allegany,6
2003,Allegany,3
2003,Allegany,3
2003,Allegany,236
2003,Allegany,227
2003,Allegany,4
2003,Allegany,2
2003,Allegany,3
2003,Allegany,4813
2003,Allegany,4607
2003,Allegany,55
2003,Allegany,68
2003,Allegany,83
2003,Allegany,2450
2003,Allegany,2329
2003,Allegany,31
2006,Erie,9835
2003,Allegany,40
2003,Allegany,50
2003,Allegany,2363
2003,Allegany,2278
2003,Allegany,24
2003,Allegany,28
2003,Allegany,33
2003,Allegany,8960
2003,Allegany,8539
2003,Allegany,163
2003,Allegany,102
2003,Allegany,156
2003,Allegany,4732
2003,Allegany,4496
2003,Allegany,91
2003,Allegany,52
2003,Allegany,93
2003,Allegany,4228
2003,Allegany,4043
2003,Allegany,72
2003,Allegany,50
2003,Allegany,63
2003,Allegany,5565
2003,Allegany,5213
2003,Allegany,128
2003,Allegany,108
2003,Allegany,116
2003,Allegany,2973
2003,Allegany,2778
2003,Allegany,69
2003,Allegany,66
2003,Allegany,60
2003,Allegany,2592
2003,Allegany,2435
2003,Allegany,59
2003,Allegany,42
2003,Allegany,56
2003,Allegany,5376
2003,Allegany,5143
2003,Allegany,49
2003,Allegany,110
2003,Allegany,74
2003,Allegany,2694
2003,Allegany,2563
2003,Allegany,30
2003,Allegany,60
2003,Allegany,41
2003,Allegany,2682
2003,Allegany,2580
2003,Allegany,19
2003,Allegany,50
2003,Allegany,33
2003,Allegany,6422
2003,Allegany,6217
2003,Allegany,52
2003,Allegany,83
2003,Allegany,70
2003,Allegany,3172
2003,Allegany,3067
2003,Allegany,30
2003,Allegany,42
2003,Allegany,33
2003,Allegany,3250
2003,Allegany,3150
2003,Allegany,22
2003,Allegany,41
2003,Allegany,37
2003,Allegany,6821
2003,Allegany,6708
2003,Allegany,24
2003,Allegany,55
2003,Allegany,34
2003,Allegany,3370
2003,Allegany,3317
2003,Allegany,13
2003,Allegany,29
2003,Allegany,11
2003,Allegany,3451
2003,Allegany,3391
2003,Allegany,11
2003,Allegany,26
2003,Allegany,23
2003,Allegany,5026
2003,Allegany,4947
2003,Allegany,16
2003,Allegany,41
2003,Allegany,22
2003,Allegany,2503
2003,Allegany,2463
2003,Allegany,12
2003,Allegany,18
2003,Allegany,10
2003,Allegany,2523
2003,Allegany,2484
2003,Allegany,4
2003,Allegany,23
2003,Allegany,12
2003,Allegany,3674
2003,Allegany,3626
2003,Allegany,11
2003,Allegany,19
2003,Allegany,18
2003,Allegany,1752
2003,Allegany,1730
2003,Allegany,7
2003,Allegany,9
2003,Allegany,6
2003,Allegany,1922
2003,Allegany,1896
2003,Allegany,4
2003,Allegany,10
2003,Allegany,12
2003,Allegany,2466
2003,Allegany,2439
2003,Allegany,12
2003,Allegany,8
2003,Allegany,7
2003,Allegany,1051
2003,Allegany,1037
2003,Allegany,8
2003,Allegany,5
2003,Allegany,1
2003,Allegany,1415
2003,Allegany,1402
2003,Allegany,4
2003,Allegany,3
2003,Allegany,6
2003,Allegany,935
2003,Allegany,920
2003,Allegany,1
2003,Allegany,8
2003,Allegany,6
2003,Allegany,300
2003,Allegany,297
2003,Allegany,0
2003,Allegany,3
2003,Allegany,0
2003,Allegany,635
2003,Allegany,623
2003,Allegany,1
2003,Allegany,5
2003,Allegany,6
2003,Broome,199360
2003,Broome,179153
2003,Broome,8314
2003,Broome,7091
2003,Broome,4802
2003,Broome,96401
2003,Broome,86311
2003,Broome,4176
2003,Broome,3527
2003,Broome,2387
2003,Broome,102959
2003,Broome,92842
2003,Broome,4138
2003,Broome,3564
2003,Broome,2415
2003,Broome,2047
2003,Broome,1771
2003,Broome,151
2003,Broome,80
2003,Broome,45
2003,Broome,1082
2003,Broome,923
2003,Broome,82
2003,Broome,49
2003,Broome,28
2003,Broome,965
2003,Broome,848
2003,Broome,69
2003,Broome,31
2003,Broome,17
2003,Broome,19664
2003,Broome,16688
2003,Broome,1566
2003,Broome,670
2003,Broome,740
2003,Broome,10030
2003,Broome,8537
2003,Broome,776
2003,Broome,334
2003,Broome,383
2003,Broome,9634
2003,Broome,8151
2003,Broome,790
2003,Broome,336
2003,Broome,357
2003,Broome,28597
2003,Broome,24473
2003,Broome,1641
2003,Broome,1391
2003,Broome,1092
2003,Broome,14457
2003,Broome,12482
2003,Broome,793
2003,Broome,646
2003,Broome,536
2003,Broome,14140
2003,Broome,11991
2003,Broome,848
2003,Broome,745
2003,Broome,556
2003,Broome,15966
2003,Broome,12984
2003,Broome,919
2003,Broome,1409
2003,Broome,654
2003,Broome,8051
2003,Broome,6612
2003,Broome,436
2003,Broome,692
2003,Broome,311
2003,Broome,7915
2003,Broome,6372
2003,Broome,483
2003,Broome,717
2003,Broome,343
2003,Broome,22683
2003,Broome,19210
2003,Broome,1305
2003,Broome,1374
2003,Broome,794
2003,Broome,11416
2003,Broome,9607
2003,Broome,659
2003,Broome,750
2003,Broome,400
2003,Broome,11267
2003,Broome,9603
2003,Broome,646
2003,Broome,624
2003,Broome,394
2003,Broome,28543
2003,Broome,26025
2003,Broome,1163
2003,Broome,756
2003,Broome,599
2003,Broome,14158
2003,Broome,12863
2003,Broome,621
2003,Broome,381
2003,Broome,293
2003,Broome,14385
2003,Broome,13162
2003,Broome,542
2003,Broome,375
2003,Broome,306
2003,Broome,28502
2003,Broome,26609
2003,Broome,785
2003,Broome,671
2003,Broome,437
2003,Broome,14213
2003,Broome,13247
2003,Broome,425
2003,Broome,316
2003,Broome,225
2003,Broome,14289
2003,Broome,13362
2003,Broome,360
2003,Broome,355
2003,Broome,212
2003,Broome,20700
2003,Broome,19629
2003,Broome,416
2003,Broome,433
2003,Broome,222
2003,Broome,9906
2003,Broome,9353
2003,Broome,226
2003,Broome,215
2003,Broome,112
2003,Broome,10794
2003,Broome,10276
2003,Broome,190
2003,Broome,218
2003,Broome,110
2003,Broome,15160
2003,Broome,14592
2003,Broome,216
2003,Broome,220
2003,Broome,132
2003,Broome,6772
2003,Broome,6493
2003,Broome,98
2003,Broome,110
2003,Broome,71
2003,Broome,8388
2003,Broome,8099
2003,Broome,118
2003,Broome,110
2003,Broome,61
2003,Broome,12529
2003,Broome,12298
2003,Broome,109
2003,Broome,69
2003,Broome,53
2003,Broome,4848
2003,Broome,4748
2003,Broome,50
2003,Broome,29
2003,Broome,21
2003,Broome,7681
2003,Broome,7550
2003,Broome,59
2003,Broome,40
2003,Broome,32
2003,Broome,4969
2003,Broome,4874
2006,Oneida,1288
2003,Broome,43
2003,Broome,18
2003,Broome,34
2003,Broome,1468
2003,Broome,1446
2003,Broome,10
2003,Broome,5
2003,Broome,7
2003,Broome,3501
2003,Broome,3428
2003,Broome,33
2003,Broome,13
2003,Broome,27
2003,Cattaraugus,83354
2003,Cattaraugus,78526
2003,Cattaraugus,1101
2003,Cattaraugus,2623
2003,Cattaraugus,1104
2003,Cattaraugus,40898
2003,Cattaraugus,38412
2003,Cattaraugus,622
2003,Cattaraugus,1300
2003,Cattaraugus,564
2003,Cattaraugus,42456
2003,Cattaraugus,40114
2003,Cattaraugus,479
2003,Cattaraugus,1323
2003,Cattaraugus,540
2003,Cattaraugus,957
2003,Cattaraugus,870
2003,Cattaraugus,22
2003,Cattaraugus,55
2003,Cattaraugus,10
2003,Cattaraugus,490
2003,Cattaraugus,442
2003,Cattaraugus,13
2003,Cattaraugus,30
2003,Cattaraugus,5
2003,Cattaraugus,467
2003,Cattaraugus,428
2003,Cattaraugus,9
2003,Cattaraugus,25
2003,Cattaraugus,5
2003,Cattaraugus,8912
2003,Cattaraugus,8060
2003,Cattaraugus,205
2003,Cattaraugus,450
2003,Cattaraugus,197
2003,Cattaraugus,4582
2003,Cattaraugus,4140
2003,Cattaraugus,112
2003,Cattaraugus,228
2003,Cattaraugus,102
2003,Cattaraugus,4330
2003,Cattaraugus,3920
2003,Cattaraugus,93
2003,Cattaraugus,222
2003,Cattaraugus,95
2003,Cattaraugus,12807
2003,Cattaraugus,11824
2003,Cattaraugus,279
2003,Cattaraugus,445
2003,Cattaraugus,259
2003,Cattaraugus,6586
2003,Cattaraugus,6056
2003,Cattaraugus,158
2003,Cattaraugus,233
2003,Cattaraugus,139
2003,Cattaraugus,6221
2003,Cattaraugus,5768
2003,Cattaraugus,121
2003,Cattaraugus,212
2003,Cattaraugus,120
2003,Cattaraugus,6315
2003,Cattaraugus,5908
2003,Cattaraugus,81
2003,Cattaraugus,198
2003,Cattaraugus,128
2003,Cattaraugus,3165
2003,Cattaraugus,2952
2003,Cattaraugus,46
2003,Cattaraugus,105
2003,Cattaraugus,62
2003,Cattaraugus,3150
2003,Cattaraugus,2956
2003,Cattaraugus,35
2003,Cattaraugus,93
2006,Ontario,1015
2003,Cattaraugus,66
2003,Cattaraugus,9025
2003,Cattaraugus,8314
2003,Cattaraugus,126
2003,Cattaraugus,399
2003,Cattaraugus,186
2003,Cattaraugus,4436
2003,Cattaraugus,4077
2003,Cattaraugus,72
2003,Cattaraugus,193
2003,Cattaraugus,4237
2003,Cattaraugus,54
2003,Cattaraugus,206
2003,Cattaraugus,92
2003,Cattaraugus,11642
2003,Cattaraugus,10995
2003,Cattaraugus,141
2003,Cattaraugus,348
2003,Cattaraugus,158
2003,Cattaraugus,5778
2003,Cattaraugus,5443
2003,Cattaraugus,80
2003,Cattaraugus,176
2003,Cattaraugus,79
2003,Cattaraugus,5864
2003,Cattaraugus,5552
2003,Cattaraugus,61
2003,Cattaraugus,172
2003,Cattaraugus,79
2003,Cattaraugus,12605
2003,Cattaraugus,12083
2003,Cattaraugus,112
2003,Cattaraugus,327
2003,Cattaraugus,83
2003,Cattaraugus,6266
2003,Cattaraugus,6008
2003,Cattaraugus,69
2003,Cattaraugus,155
2003,Cattaraugus,34
2003,Cattaraugus,6339
2003,Cattaraugus,6075
2003,Cattaraugus,43
2003,Cattaraugus,172
2003,Cattaraugus,49
2003,Cattaraugus,8850
2003,Cattaraugus,8527
2003,Cattaraugus,61
2003,Cattaraugus,219
2003,Cattaraugus,43
2003,Cattaraugus,4389
2003,Cattaraugus,4227
2003,Cattaraugus,33
2003,Cattaraugus,104
2003,Cattaraugus,25
2003,Cattaraugus,4461
2003,Cattaraugus,4300
2003,Cattaraugus,28
2003,Cattaraugus,115
2003,Cattaraugus,18
2003,Cattaraugus,6182
2003,Cattaraugus,5999
2003,Cattaraugus,53
2003,Cattaraugus,105
2003,Cattaraugus,25
2003,Cattaraugus,2890
2003,Cattaraugus,2802
2003,Cattaraugus,30
2003,Cattaraugus,42
2003,Cattaraugus,16
2003,Cattaraugus,3292
2003,Cattaraugus,3197
